GEN_TPS_1	GEN_TPS_2	DispatchGen
Oahu_AES	2025042302	180.0
Oahu_AES	2025042304	180.0
Oahu_AES	2025042306	180.0
Oahu_AES	2025042308	180.0
Oahu_AES	2025042310	180.0
Oahu_AES	2025042312	180.0
Oahu_AES	2025042314	180.0
Oahu_AES	2025042316	180.0
Oahu_AES	2025042318	180.0
Oahu_AES	2025042320	180.0
Oahu_AES	2025042322	180.0
Oahu_AES	2025052300	180.0
Oahu_AES	2025052302	180.0
Oahu_AES	2025052304	180.0
Oahu_AES	2025052306	180.0
Oahu_AES	2025052308	180.0
Oahu_AES	2025052310	180.0
Oahu_AES	2025052312	180.0
Oahu_AES	2025052314	180.0
Oahu_AES	2025052316	180.0
Oahu_AES	2025052318	180.0
Oahu_AES	2025052320	180.0
Oahu_AES	2025052322	180.0
Oahu_AES	2025062300	180.0
Oahu_AES	2025062302	156.912480545
Oahu_AES	2025062304	136.440593554
Oahu_AES	2025062306	180.0
Oahu_AES	2025062308	155.5
Oahu_AES	2025062310	155.5
Oahu_AES	2025062312	155.5
Oahu_AES	2025062314	155.5
Oahu_AES	2025062316	132.471001458
Oahu_AES	2025062318	180.0
Oahu_AES	2025062320	180.0
Oahu_AES	2025062322	180.0
Oahu_AES	2025072300	180.0
Oahu_AES	2025072302	180.0
Oahu_AES	2025072304	180.0
Oahu_AES	2025072306	180.0
Oahu_AES	2025072308	180.0
Oahu_AES	2025072310	180.0
Oahu_AES	2025072312	180.0
Oahu_AES	2025072314	180.0
Oahu_AES	2025072316	180.0
Oahu_AES	2025072318	180.0
Oahu_AES	2025072320	180.0
Oahu_AES	2025072322	180.0
Oahu_AES	2025082300	180.0
Oahu_AES	2025082302	180.0
Oahu_AES	2025082304	180.0
Oahu_AES	2025082306	180.0
Oahu_AES	2025082308	180.0
Oahu_AES	2025082310	180.0
Oahu_AES	2025082312	180.0
Oahu_AES	2025082314	180.0
Oahu_AES	2025082316	180.0
Oahu_AES	2025082318	180.0
Oahu_AES	2025082320	180.0
Oahu_AES	2025082322	180.0
Oahu_AES	2025092300	180.0
Oahu_AES	2025092302	180.0
Oahu_AES	2025092304	180.0
Oahu_AES	2025092306	180.0
Oahu_AES	2025092308	180.0
Oahu_AES	2025092310	180.0
Oahu_AES	2025092312	180.0
Oahu_AES	2025092314	180.0
Oahu_AES	2025092316	180.0
Oahu_AES	2025092318	180.0
Oahu_AES	2025092320	180.0
Oahu_AES	2025092322	180.0
Oahu_AES	2025102300	180.0
Oahu_AES	2025102302	180.0
Oahu_AES	2025102304	180.0
Oahu_AES	2025102306	180.0
Oahu_AES	2025102308	155.5
Oahu_AES	2025102310	180.0
Oahu_AES	2025102312	172.871743688
Oahu_AES	2025102314	180.0
Oahu_AES	2025102316	155.5
Oahu_AES	2025102318	180.0
Oahu_AES	2025102320	180.0
Oahu_AES	2025102322	180.0
Oahu_AES	2025112300	180.0
Oahu_AES	2025112302	180.0
Oahu_AES	2025112304	176.28972337
Oahu_AES	2025112306	180.0
Oahu_AES	2025112308	180.0
Oahu_AES	2025112310	155.5
Oahu_AES	2025112312	155.5
Oahu_AES	2025112314	180.0
Oahu_AES	2025112316	180.0
Oahu_AES	2025112318	180.0
Oahu_AES	2025112320	180.0
Oahu_AES	2025112322	160.088332781
Oahu_AES	2025122300	180.0
Oahu_AES	2025122302	180.0
Oahu_AES	2025122304	180.0
Oahu_AES	2025122306	180.0
Oahu_AES	2025122308	180.0
Oahu_AES	2025122310	180.0
Oahu_AES	2025122312	180.0
Oahu_AES	2025122314	180.0
Oahu_AES	2025122316	180.0
Oahu_AES	2025122318	180.0
Oahu_AES	2025122320	180.0
Oahu_AES	2025122322	180.0
Oahu_AES	2030012300	99.4218580163
Oahu_AES	2030012302	96.5
Oahu_AES	2030012304	106.289564102
Oahu_AES	2030012306	171.373175929
Oahu_AES	2030012308	96.5
Oahu_AES	2030012310	96.5
Oahu_AES	2030012312	75.6194382613
Oahu_AES	2030012314	84.2443087531
Oahu_AES	2030012316	96.5
Oahu_AES	2030012318	180.0
Oahu_AES	2030012320	180.0
Oahu_AES	2030012322	180.0
Oahu_AES	2030022300	180.0
Oahu_AES	2030022302	180.0
Oahu_AES	2030022304	180.0
Oahu_AES	2030022306	180.0
Oahu_AES	2030022308	180.0
Oahu_AES	2030022310	180.0
Oahu_AES	2030022312	180.0
Oahu_AES	2030022314	180.0
Oahu_AES	2030022316	180.0
Oahu_AES	2030022318	180.0
Oahu_AES	2030022320	180.0
Oahu_AES	2030022322	180.0
Oahu_AES	2030032300	68.6777347255
Oahu_AES	2030032302	67.0
Oahu_AES	2030032304	132.274053603
Oahu_AES	2030032306	67.0
Oahu_AES	2030032308	67.0
Oahu_AES	2030032310	67.0
Oahu_AES	2030032312	67.0
Oahu_AES	2030032314	67.0
Oahu_AES	2030032316	67.0
Oahu_AES	2030032318	155.5
Oahu_AES	2030032320	152.937810071
Oahu_AES	2030032322	126.0
Oahu_AES	2030042300	180.0
Oahu_AES	2030042302	180.0
Oahu_AES	2030042304	180.0
Oahu_AES	2030042306	180.0
Oahu_AES	2030042308	180.0
Oahu_AES	2030042310	180.0
Oahu_AES	2030042312	180.0
Oahu_AES	2030042314	180.0
Oahu_AES	2030042316	180.0
Oahu_AES	2030042318	180.0
Oahu_AES	2030042320	180.0
Oahu_AES	2030042322	180.0
Oahu_AES	2030052300	180.0
Oahu_AES	2030052302	180.0
Oahu_AES	2030052304	180.0
Oahu_AES	2030052306	180.0
Oahu_AES	2030052308	180.0
Oahu_AES	2030052310	180.0
Oahu_AES	2030052312	180.0
Oahu_AES	2030052314	180.0
Oahu_AES	2030052316	180.0
Oahu_AES	2030052318	180.0
Oahu_AES	2030052320	180.0
Oahu_AES	2030052322	180.0
Oahu_AES	2030062300	180.0
Oahu_AES	2030062302	180.0
Oahu_AES	2030062304	126.215669219
Oahu_AES	2030062306	180.0
Oahu_AES	2030062308	67.0
Oahu_AES	2030062310	67.0
Oahu_AES	2030062312	67.0
Oahu_AES	2030062314	67.0
Oahu_AES	2030062316	67.0
Oahu_AES	2030062318	180.0
Oahu_AES	2030062320	180.0
Oahu_AES	2030062322	180.0
Oahu_AES	2030072300	126.0
Oahu_AES	2030072302	126.0
Oahu_AES	2030072304	180.0
Oahu_AES	2030072306	141.514597654
Oahu_AES	2030072308	126.0
Oahu_AES	2030072310	131.664341725
Oahu_AES	2030072312	126.0
Oahu_AES	2030072314	126.0
Oahu_AES	2030072316	126.0
Oahu_AES	2030072318	180.0
Oahu_AES	2030072320	180.0
Oahu_AES	2030072322	180.0
Oahu_AES	2030082300	180.0
Oahu_AES	2030082302	180.0
Oahu_AES	2030082304	180.0
Oahu_AES	2030082306	180.0
Oahu_AES	2030082308	155.5
Oahu_AES	2030082310	158.973965113
Oahu_AES	2030082312	155.5
Oahu_AES	2030082314	180.0
Oahu_AES	2030082316	155.5
Oahu_AES	2030082318	180.0
Oahu_AES	2030082320	180.0
Oahu_AES	2030082322	180.0
Oahu_AES	2030092300	180.0
Oahu_AES	2030092302	180.0
Oahu_AES	2030092304	180.0
Oahu_AES	2030092306	180.0
Oahu_AES	2030092308	67.0
Oahu_AES	2030092310	96.5
Oahu_AES	2030092312	96.5
Oahu_AES	2030092314	75.9399391027
Oahu_AES	2030092316	96.5
Oahu_AES	2030092318	180.0
Oahu_AES	2030092320	180.0
Oahu_AES	2030092322	180.0
Oahu_AES	2030102300	180.0
Oahu_AES	2030102302	180.0
Oahu_AES	2030102304	180.0
Oahu_AES	2030102306	180.0
Oahu_AES	2030102308	96.5
Oahu_AES	2030102310	96.5
Oahu_AES	2030102312	67.0
Oahu_AES	2030102314	67.0
Oahu_AES	2030102316	77.3677546369
Oahu_AES	2030102318	180.0
Oahu_AES	2030102320	180.0
Oahu_AES	2030102322	180.0
Oahu_AES	2030112300	180.0
Oahu_AES	2030112302	180.0
Oahu_AES	2030112304	180.0
Oahu_AES	2030112306	180.0
Oahu_AES	2030112308	180.0
Oahu_AES	2030112310	158.543795119
Oahu_AES	2030112312	155.5
Oahu_AES	2030112314	155.5
Oahu_AES	2030112316	180.0
Oahu_AES	2030112318	180.0
Oahu_AES	2030112320	180.0
Oahu_AES	2030112322	180.0
Oahu_AES	2030122300	180.0
Oahu_AES	2030122302	180.0
Oahu_AES	2030122304	180.0
Oahu_AES	2030122306	180.0
Oahu_AES	2030122308	180.0
Oahu_AES	2030122310	180.0
Oahu_AES	2030122312	180.0
Oahu_AES	2030122314	180.0
Oahu_AES	2030122316	180.0
Oahu_AES	2030122318	180.0
Oahu_AES	2030122320	180.0
Oahu_AES	2030122322	180.0
Oahu_AES	2035012300	134.790216361
Oahu_AES	2035012302	126.0
Oahu_AES	2035012304	135.64163086
Oahu_AES	2035012306	180.0
Oahu_AES	2035012308	126.0
Oahu_AES	2035012310	153.701169968
Oahu_AES	2035012312	126.0
Oahu_AES	2035012314	126.0
Oahu_AES	2035012316	126.0
Oahu_AES	2035012318	180.0
Oahu_AES	2035012320	180.0
Oahu_AES	2035012322	180.0
Oahu_AES	2035022300	180.0
Oahu_AES	2035022302	180.0
Oahu_AES	2035022304	180.0
Oahu_AES	2035022306	180.0
Oahu_AES	2035022308	180.0
Oahu_AES	2035022310	180.0
Oahu_AES	2035022312	180.0
Oahu_AES	2035022314	180.0
Oahu_AES	2035022316	180.0
Oahu_AES	2035022318	180.0
Oahu_AES	2035022320	180.0
Oahu_AES	2035022322	180.0
Oahu_AES	2035032300	67.0
Oahu_AES	2035032302	67.0
Oahu_AES	2035032304	67.0
Oahu_AES	2035032306	67.0
Oahu_AES	2035032308	67.0
Oahu_AES	2035032310	67.0
Oahu_AES	2035032312	67.0
Oahu_AES	2035032314	67.0
Oahu_AES	2035032316	67.0
Oahu_AES	2035032318	67.0
Oahu_AES	2035032320	67.0
Oahu_AES	2035032322	67.0
Oahu_AES	2035042300	180.0
Oahu_AES	2035042302	180.0
Oahu_AES	2035042304	180.0
Oahu_AES	2035042306	180.0
Oahu_AES	2035042308	180.0
Oahu_AES	2035042310	180.0
Oahu_AES	2035042312	180.0
Oahu_AES	2035042314	180.0
Oahu_AES	2035042316	180.0
Oahu_AES	2035042318	180.0
Oahu_AES	2035042320	180.0
Oahu_AES	2035042322	180.0
Oahu_AES	2035052300	180.0
Oahu_AES	2035052302	180.0
Oahu_AES	2035052304	180.0
Oahu_AES	2035052306	180.0
Oahu_AES	2035052308	180.0
Oahu_AES	2035052310	180.0
Oahu_AES	2035052312	180.0
Oahu_AES	2035052314	180.0
Oahu_AES	2035052316	180.0
Oahu_AES	2035052318	180.0
Oahu_AES	2035052320	180.0
Oahu_AES	2035052322	180.0
Oahu_AES	2035062300	155.5
Oahu_AES	2035062302	155.5
Oahu_AES	2035062304	159.754344578
Oahu_AES	2035062306	170.689854702
Oahu_AES	2035062308	67.0
Oahu_AES	2035062310	67.0
Oahu_AES	2035062312	67.0
Oahu_AES	2035062314	67.0
Oahu_AES	2035062316	67.0
Oahu_AES	2035062318	155.5
Oahu_AES	2035062320	155.5
Oahu_AES	2035062322	155.5
Oahu_AES	2035072300	126.0
Oahu_AES	2035072302	126.0
Oahu_AES	2035072304	180.0
Oahu_AES	2035072306	167.628714641
Oahu_AES	2035072308	126.0
Oahu_AES	2035072310	155.5
Oahu_AES	2035072312	137.592605845
Oahu_AES	2035072314	155.5
Oahu_AES	2035072316	155.5
Oahu_AES	2035072318	180.0
Oahu_AES	2035072320	180.0
Oahu_AES	2035072322	180.0
Oahu_AES	2035082300	180.0
Oahu_AES	2035082302	180.0
Oahu_AES	2035082304	180.0
Oahu_AES	2035082306	180.0
Oahu_AES	2035082308	155.5
Oahu_AES	2035082310	155.5
Oahu_AES	2035082312	175.1576255
Oahu_AES	2035082314	155.5
Oahu_AES	2035082316	155.5
Oahu_AES	2035082318	180.0
Oahu_AES	2035082320	180.0
Oahu_AES	2035082322	180.0
Oahu_AES	2035092300	180.0
Oahu_AES	2035092302	180.0
Oahu_AES	2035092304	180.0
Oahu_AES	2035092306	180.0
Oahu_AES	2035092308	67.0
Oahu_AES	2035092310	67.0
Oahu_AES	2035092312	67.0
Oahu_AES	2035092314	67.0
Oahu_AES	2035092316	67.0
Oahu_AES	2035092318	180.0
Oahu_AES	2035092320	180.0
Oahu_AES	2035092322	180.0
Oahu_AES	2035102300	180.0
Oahu_AES	2035102302	180.0
Oahu_AES	2035102304	180.0
Oahu_AES	2035102306	180.0
Oahu_AES	2035102308	67.0
Oahu_AES	2035102310	67.0
Oahu_AES	2035102312	67.0
Oahu_AES	2035102314	67.0
Oahu_AES	2035102316	67.0
Oahu_AES	2035102318	180.0
Oahu_AES	2035102320	180.0
Oahu_AES	2035102322	180.0
Oahu_AES	2035112300	180.0
Oahu_AES	2035112302	180.0
Oahu_AES	2035112304	180.0
Oahu_AES	2035112306	180.0
Oahu_AES	2035112308	180.0
Oahu_AES	2035112310	180.0
Oahu_AES	2035112312	180.0
Oahu_AES	2035112314	180.0
Oahu_AES	2035112316	180.0
Oahu_AES	2035112318	180.0
Oahu_AES	2035112320	180.0
Oahu_AES	2035112322	180.0
Oahu_AES	2035122300	180.0
Oahu_AES	2035122302	180.0
Oahu_AES	2035122304	180.0
Oahu_AES	2035122306	180.0
Oahu_AES	2035122308	180.0
Oahu_AES	2035122310	180.0
Oahu_AES	2035122312	180.0
Oahu_AES	2035122314	180.0
Oahu_AES	2035122316	180.0
Oahu_AES	2035122318	180.0
Oahu_AES	2035122320	180.0
Oahu_AES	2035122322	180.0
Oahu_AES	2040012300	180.0
Oahu_AES	2040012302	180.0
Oahu_AES	2040012304	180.0
Oahu_AES	2040012306	180.0
Oahu_AES	2040012308	180.0
Oahu_AES	2040012310	180.0
Oahu_AES	2040012312	180.0
Oahu_AES	2040012314	180.0
Oahu_AES	2040012316	180.0
Oahu_AES	2040012318	180.0
Oahu_AES	2040012320	180.0
Oahu_AES	2040012322	180.0
Oahu_AES	2040022300	180.0
Oahu_AES	2040022302	180.0
Oahu_AES	2040022304	180.0
Oahu_AES	2040022306	180.0
Oahu_AES	2040022308	180.0
Oahu_AES	2040022310	180.0
Oahu_AES	2040022312	180.0
Oahu_AES	2040022314	172.439249768
Oahu_AES	2040022316	180.0
Oahu_AES	2040022318	180.0
Oahu_AES	2040022320	180.0
Oahu_AES	2040022322	180.0
Oahu_AES	2040032300	0.0
Oahu_AES	2040032302	0.0
Oahu_AES	2040032304	0.0
Oahu_AES	2040032306	0.0
Oahu_AES	2040032308	0.0
Oahu_AES	2040032310	0.0
Oahu_AES	2040032312	0.0
Oahu_AES	2040032314	0.0
Oahu_AES	2040032316	0.0
Oahu_AES	2040032318	0.0
Oahu_AES	2040032320	0.0
Oahu_AES	2040032322	0.0
Oahu_AES	2040042300	180.0
Oahu_AES	2040042302	180.0
Oahu_AES	2040042304	180.0
Oahu_AES	2040042306	180.0
Oahu_AES	2040042308	180.0
Oahu_AES	2040042310	180.0
Oahu_AES	2040042312	180.0
Oahu_AES	2040042314	180.0
Oahu_AES	2040042316	180.0
Oahu_AES	2040042318	180.0
Oahu_AES	2040042320	180.0
Oahu_AES	2040042322	180.0
Oahu_AES	2040052300	180.0
Oahu_AES	2040052302	180.0
Oahu_AES	2040052304	180.0
Oahu_AES	2040052306	180.0
Oahu_AES	2040052308	180.0
Oahu_AES	2040052310	180.0
Oahu_AES	2040052312	180.0
Oahu_AES	2040052314	180.0
Oahu_AES	2040052316	180.0
Oahu_AES	2040052318	180.0
Oahu_AES	2040052320	180.0
Oahu_AES	2040052322	180.0
Oahu_AES	2040062300	96.5
Oahu_AES	2040062302	96.5
Oahu_AES	2040062304	126.0
Oahu_AES	2040062306	126.0
Oahu_AES	2040062308	67.0
Oahu_AES	2040062310	67.0
Oahu_AES	2040062312	67.0
Oahu_AES	2040062314	67.0
Oahu_AES	2040062316	67.0
Oahu_AES	2040062318	116.681322279
Oahu_AES	2040062320	124.423725987
Oahu_AES	2040062322	96.5
Oahu_AES	2040072300	155.5
Oahu_AES	2040072302	180.0
Oahu_AES	2040072304	180.0
Oahu_AES	2040072306	180.0
Oahu_AES	2040072308	180.0
Oahu_AES	2040072310	168.067964196
Oahu_AES	2040072312	155.5
Oahu_AES	2040072314	155.5
Oahu_AES	2040072316	155.5
Oahu_AES	2040072318	180.0
Oahu_AES	2040072320	180.0
Oahu_AES	2040072322	180.0
Oahu_AES	2040082300	180.0
Oahu_AES	2040082302	180.0
Oahu_AES	2040082304	180.0
Oahu_AES	2040082306	180.0
Oahu_AES	2040082308	155.5
Oahu_AES	2040082310	139.423725987
Oahu_AES	2040082312	139.354517876
Oahu_AES	2040082314	155.5
Oahu_AES	2040082316	155.5
Oahu_AES	2040082318	180.0
Oahu_AES	2040082320	180.0
Oahu_AES	2040082322	180.0
Oahu_AES	2040092300	155.5
Oahu_AES	2040092302	155.5
Oahu_AES	2040092304	155.5
Oahu_AES	2040092306	155.5
Oahu_AES	2040092308	67.0
Oahu_AES	2040092310	67.0
Oahu_AES	2040092312	67.0
Oahu_AES	2040092314	67.0
Oahu_AES	2040092316	67.0
Oahu_AES	2040092318	126.378072162
Oahu_AES	2040092320	135.549584922
Oahu_AES	2040092322	155.5
Oahu_AES	2040102300	178.547904249
Oahu_AES	2040102302	180.0
Oahu_AES	2040102304	180.0
Oahu_AES	2040102306	180.0
Oahu_AES	2040102308	67.0
Oahu_AES	2040102310	67.0
Oahu_AES	2040102312	67.0
Oahu_AES	2040102314	67.0
Oahu_AES	2040102316	67.0
Oahu_AES	2040102318	155.5
Oahu_AES	2040102320	155.5
Oahu_AES	2040102322	155.5
Oahu_AES	2040112300	180.0
Oahu_AES	2040112302	180.0
Oahu_AES	2040112304	180.0
Oahu_AES	2040112306	180.0
Oahu_AES	2040112308	180.0
Oahu_AES	2040112310	180.0
Oahu_AES	2040112312	180.0
Oahu_AES	2040112314	180.0
Oahu_AES	2040112316	180.0
Oahu_AES	2040112318	180.0
Oahu_AES	2040112320	180.0
Oahu_AES	2040112322	180.0
Oahu_AES	2040122300	180.0
Oahu_AES	2040122302	180.0
Oahu_AES	2040122304	180.0
Oahu_AES	2040122306	180.0
Oahu_AES	2040122308	180.0
Oahu_AES	2040122310	180.0
Oahu_AES	2040122312	180.0
Oahu_AES	2040122314	180.0
Oahu_AES	2040122316	180.0
Oahu_AES	2040122318	180.0
Oahu_AES	2040122320	180.0
Oahu_AES	2040122322	180.0
Oahu_AES	2045012300	0.0
Oahu_AES	2045012302	0.0
Oahu_AES	2045012304	0.0
Oahu_AES	2045012306	0.0
Oahu_AES	2045012308	0.0
Oahu_AES	2045012310	0.0
Oahu_AES	2045012312	0.0
Oahu_AES	2045012314	0.0
Oahu_AES	2045012316	0.0
Oahu_AES	2045012318	0.0
Oahu_AES	2045012320	0.0
Oahu_AES	2045012322	0.0
Oahu_AES	2045022300	67.0
Oahu_AES	2045022302	87.5797189198
Oahu_AES	2045022304	84.4557404609
Oahu_AES	2045022306	96.5
Oahu_AES	2045022308	67.0
Oahu_AES	2045022310	67.0
Oahu_AES	2045022312	67.0
Oahu_AES	2045022314	67.0
Oahu_AES	2045022316	67.0
Oahu_AES	2045022318	67.0
Oahu_AES	2045022320	96.5
Oahu_AES	2045022322	96.5
Oahu_AES	2045032300	0.0
Oahu_AES	2045032302	0.0
Oahu_AES	2045032304	0.0
Oahu_AES	2045032306	0.0
Oahu_AES	2045032308	0.0
Oahu_AES	2045032310	0.0
Oahu_AES	2045032312	0.0
Oahu_AES	2045032314	0.0
Oahu_AES	2045032316	0.0
Oahu_AES	2045032318	0.0
Oahu_AES	2045032320	0.0
Oahu_AES	2045032322	0.0
Oahu_AES	2045042300	126.0
Oahu_AES	2045042302	126.0
Oahu_AES	2045042304	126.0
Oahu_AES	2045042306	126.0
Oahu_AES	2045042308	67.0
Oahu_AES	2045042310	67.0
Oahu_AES	2045042312	67.0
Oahu_AES	2045042314	67.0
Oahu_AES	2045042316	67.0
Oahu_AES	2045042318	124.423725987
Oahu_AES	2045042320	118.688784222
Oahu_AES	2045042322	126.0
Oahu_AES	2045052300	180.0
Oahu_AES	2045052302	180.0
Oahu_AES	2045052304	180.0
Oahu_AES	2045052306	180.0
Oahu_AES	2045052308	180.0
Oahu_AES	2045052310	180.0
Oahu_AES	2045052312	180.0
Oahu_AES	2045052314	180.0
Oahu_AES	2045052316	180.0
Oahu_AES	2045052318	180.0
Oahu_AES	2045052320	180.0
Oahu_AES	2045052322	180.0
Oahu_AES	2045062300	0.0
Oahu_AES	2045062302	0.0
Oahu_AES	2045062304	0.0
Oahu_AES	2045062306	0.0
Oahu_AES	2045062308	0.0
Oahu_AES	2045062310	0.0
Oahu_AES	2045062312	0.0
Oahu_AES	2045062314	0.0
Oahu_AES	2045062316	0.0
Oahu_AES	2045062318	0.0
Oahu_AES	2045062320	0.0
Oahu_AES	2045062322	0.0
Oahu_AES	2045072300	0.0
Oahu_AES	2045072302	0.0
Oahu_AES	2045072304	0.0
Oahu_AES	2045072306	0.0
Oahu_AES	2045072308	0.0
Oahu_AES	2045072310	0.0
Oahu_AES	2045072312	0.0
Oahu_AES	2045072314	0.0
Oahu_AES	2045072316	0.0
Oahu_AES	2045072318	0.0
Oahu_AES	2045072320	0.0
Oahu_AES	2045072322	0.0
Oahu_AES	2045082300	0.0
Oahu_AES	2045082302	0.0
Oahu_AES	2045082304	0.0
Oahu_AES	2045082306	0.0
Oahu_AES	2045082308	0.0
Oahu_AES	2045082310	0.0
Oahu_AES	2045082312	0.0
Oahu_AES	2045082314	0.0
Oahu_AES	2045082316	0.0
Oahu_AES	2045082318	0.0
